"","Trans B","Mat B","Mem B","PB","PC"
"Gm10553",0.0626298776596255,0.328002141207121,0.365423039885459,0.0551454306388006,0.0763880269967562
"A530040E14Rik",1.58597832930892,1.49694605717056,2.23939115020883,1.49480808006599,1.26433980999566
"Gm6264",0,0,0.0248486258302141,0.00520034953750534,0.00776038204478643
"Gm7609",0,0.0707140443589767,0.268424975498836,0.0319732047283696,0.135362975078783
"ENSMUSG00000118618",0,0.0673146655767194,0.146184812668693,0.00905671906656156,0.077876014692399
"Gm16028",0,0.0171591671434012,0.00665363873824795,0,0.0104001191442219
"Gm16026",0,0.00601501632759953,0.00492848950016406,0.00639942030913816,0.00872034428611202
"Gm2619",0,0.00809594262696003,0.25384393976864,0.00525186205909536,0.105540471983063
"Gm7281",0,0.0044341511186054,0.0116343744647235,0,0.00455553633868302
"ENSMUSG00000118607",0,0.0574043091432036,0.0824499677238248,0.019576494414107,0.0697306563082554
"ENSMUSG00000118632",0,0.0359958989860031,0,0.00677456884280692,0.0181466942739848
"Sp110",1.73960109616838,1.15466416651318,1.885314019424,0.291967645691682,0.310738616030137
"Gm16094",0,0,0.0660622843433011,0.00328847808174733,0.00571755564072283
"Sp140",3.115133420771,11.6070346003205,14.4952782357417,2.51636747653805,4.66833377454612
"Gm10552",0.176377476117858,0.264775689573782,0.0296970493448158,0.213976718747045,0.160433850908379
"Sp100",4.23406669868497,2.51883739722481,4.44805140518165,1.04191142574027,1.86463664278286
"A630001G21Rik",1.67234703743193,0.713535553812297,0.419385892022862,0.563771184307245,0.489659384926162
"Cab39",0.240307279816328,0.36267048233294,0.203119900754517,0.176213585808145,0.294977151792724
"Itm2c",0.129246472079903,1.87662775358663,1.1168962109604,1.11011285607426,4.53349131080384
"Gm28884",0,0,0,0.0179788035180618,0.0150801360460582
"Gpr55",0,0.128430581824164,0.0646718339001218,0.266147376318355,0.251995729747988
"Gm18180",0,0,0,0.0117610960548874,0.00837721520717978
"Psmd1",0.511960124314392,0.722126628987876,0.658014590340703,1.38976766530836,1.01969625365491
"Armc9",0,0.00815420246081738,0.00887376866085973,0,0.00567019279451134
"Gm16341",0.0278233229403413,0.0453418261344253,0.039242682398595,0,0.00107251106311499
"B3gnt7",0,0.0103641286785331,0.0341998871378283,0,0.00299920062427072
"Ncl",2.61990597284372,5.59725549382548,3.32526075987094,4.14141306860363,2.54233679479518
"C130036L24Rik",0.0565632579138696,0.0787433751926771,0.0469526771801603,0.00759759367044617,0.0171661700071492
"Ptma",92.4692998188548,45.9658088590059,34.5643381132915,172.492362943738,25.650535943127
"Pde6d",0.756474625465952,0.357518459721405,0.44281475736165,0.215765411697976,0.31865833087983
"Cops7b",0.230227496537868,0.167299251280631,0.104602230733732,0.0730216427352583,0.132257769373341
"Dis3l2",0.153832370783768,0.179855343603848,0.136424014207472,0.0594155268343655,0.0821730984763058
"Gm38021",0.0438812252113596,0,0.0181362804415962,0,0.00385785340091937
"Gm6136",0.108235184674863,0.116272253342,0.107637482879118,0.0574482338491869,0.0560054077412569
"Gm37967",0,0.0226488617697005,0,0.00772167663375447,0.000600473639383864
"Gm37447",0,0.0074939612121942,0,0.0027227945955824,0.00999980907307385
"Chrnd",0,0,0,0,0.00787555178272593
"Eif4e2",1.0195983688682,0.799636527278958,0.800564838608214,1.58122950590674,1.44449801653201
"Gigyf2",0.39267712824981,0.264284184149835,0.365572741249423,0.36127185746656,0.724562165154945
"Inpp5d",1.06936965035941,1.22837926730869,1.87009454845411,0.526221482381418,0.458580141546481
"Atg16l1",0.122727779266572,0.160715553484711,0.173236802261416,0.065525600405042,0.139326317859139
"Gm25395",0,0.0143023719964361,0.0493254791151508,0.00454048886652086,0.00371759260816576
"Sag",0.0618508582430106,0.120943782895014,0.0375335042496209,0.0465344904613678,0.0805608521611399
"Dgkd",1.58341838991151,0.801170288860161,0.858963723993643,0.828990055275482,1.32249151837309
"Gm19582",0,0,0,0.00837484551009434,0.00631519866612828
"4833421G17Rik",0,0,0,0,0.00215381780780517
"Gm38365",0.0514255969929209,0.0243273877391717,0.0312570886952202,0.0112024202660587,0.0223984239971978
"Usp40",0,0.123030425418517,0.0757188912529378,0.0463764640496008,0.0584587241687011
"Mroh2a",0.036142938122162,0,0,0.00749212552085825,0.000548841942795031
"Hjurp",0.172770573090285,0.0624807113362192,0.146833668393947,0.750974737786506,0.121559236530507
"Arl4c",0,0.00758818802856103,0.0261641447957596,0.0144334995932963,0.0061252166538758
"Agap1",0,0,0,0,0.00120751358681922
"Ackr3",0,0.123278306430791,0.02891142656652,0.00787005430389063,0.037581773537267
"Cops8",0.757470364216573,0.304485568363327,0.657389604270303,0.402688269566667,0.422411161649804
"Rab17",0,0.0248531720503614,0,0.0311557182610494,0
"Lrrfip1",1.16333567378462,1.05832807970523,1.02367676642134,0.498069653018262,0.412596536510396
"Gm7776",0.0225809033116532,0.0590969717127737,0.0216654672318941,0.00481101314988873,0.020081259719163
"Ramp1",0.0496102538775962,0.00698020173599155,0.00918553176539201,0.131935105012029,0.00481424746541738
"Ube2f",1.06768010951674,0.824710406509617,0.5708343025751,0.219461131626757,0.495367970256042
"Gm7785",0.0592118581946894,0.0506803259338832,0.0430735660320585,0.0302505879595474,0.0542578011144736
"Scly",0.456058092595613,0.234001601606381,0.392890419059513,0.218827700537174,0.201508063909916
"Ilkap",0.833150149744062,0.738213105329542,0.69766391433554,0.795198159311913,0.654329231502868
"Hes6",1.80095996844754,0.449040464861801,0.770952744679526,0.681360632246543,0.550341825472701
"Per2",0,0.0219127274699142,0.0479622959502062,0.010841956607047,0.0150952471438185
"Traf3ip1",0.0523516920380739,0.0914870056440547,0.0508541548677231,0.0461456783440595,0.0310817437702116
"Asb1",0,0.0934448214330186,0.0335459898824801,0.139532974771616,0.0663743999253993
"Hdac4",0,0.0600494924318852,0.0473271824909478,0.0123459546105076,0.0112251799103164
"Ndufa10",1.17715399335049,1.23001670770045,1.02458008444816,1.07419116104653,1.18616484954762
"Cops9",1.72127584367791,2.25471655002773,2.28903658040184,2.57595821713006,2.23817304948526
"Otos",0,0,0,0,0.0110544920500734
"Dusp28",0.0936910786748676,0.0996025612611458,0.0742384195396301,0.0474720161449484,0.0988636897595223
"Rnpepl1",0.244993446784027,0.129649173067134,0.265452743629635,0.138685346936308,0.194364127084442
"9430060I03Rik",0,0,0.0217605530486137,0.0205462952090296,0.015133451017431
"Capn10",0.0830755866529542,0.0605890850982969,0.0648921898009146,0.0865251271560451,0.0506869959040154
"Mterf4",0.162163418615542,0.191623448082183,0.0848505885172167,0.125333967431763,0.179857711410823
"Gm28535",0,0.00788408933295785,0,0,0.0158274106193729
"Pask",0,0.00212986241947082,0,0.016030481003743,0.00684696844308738
"Ppp1r7",0.334173399390629,0.385654932424273,0.416391779582581,0.356480547973484,0.27983533282155
"Ano7",0,0,0,0,0.00514932489734872
"Hdlbp",0.765097301640158,0.63831812864133,0.770444428548415,6.38555052134697,7.67039804914119
"Sept2",0.0176302210906416,0.0417177839081734,0.0428363440474688,0.0718688500961145,0.0603767699526993
"Farp2",0.0128756784346357,0.0156681092305091,0.0422429185647712,0.0280218694188743,0.0757309156119789
"Stk25",0.309017966590847,0.273982706540719,0.308212594487482,0.271096827192339,0.350071118718403
"Thap4",0.0923778488694733,0.263951220672298,0.205103588574463,0.155259838209339,0.166506592837565
"Atg4b",0.455749635482884,0.491426078796859,0.537643416032271,0.272453645936559,0.35442435929281
"Dtymk",0.7902203423603,0.661775601133194,0.559917176010918,1.24443099971753,0.261826043774774
"Ing5",0.0445450903578501,0.0969039751280327,0.24145868575676,0.168600239847554,0.137951179499835
"D2hgdh",0,0.029099642235241,0.168689278194976,0.0904443529402141,0.0811452407620943
"Pdcd1",0,0.144171570792614,0,0.0235147054605277,0.0106434488548361
"Fam174a",0.500599406447083,0.667922120066692,0.601141706431608,0.386775686662051,1.0968723522669
"BC055308",0,0,0.0250177942155193,0.00328847808174733,0.00578119678342653
"Gm15427",0.138663901638665,0.265810365638993,0.267290752146,0.168139394511793,0.141349869311381
"St8sia4",0.489165781537936,0.372405357355388,0.465628988369659,0.699932610499257,1.0381131643089
"Gm37642",0,0.0147724793902418,0.013746831660052,0.0102355517183379,0.0112070202365837
"Slco4c1",0,0,0,0,0.0163794553154432
"Gm28901",0,0.103091940653698,0.030343508993628,0.0368600302566396,0.0351802952506185
"D1Ertd622e",0.427453526426639,0.490009783203059,0.199735230420917,0.117673348243608,0.137827106095483
"Ppip5k2",0.234875338953049,0.133631661219,0.103126396336679,0.146519241669151,0.132209176117505
"Gin1",0.159908279103382,0.217019344427747,0.341869875689399,0.199535664887165,0.223268669736362
"Pam",0,0,0.0245780681541045,0.0071252369788877,0.00437871339015811
"Gm3531",0.0839609724034462,0.123017905581455,0.198273376107777,0.0377109809412752,0.0711921262470376
"1810006J02Rik",0,0.00521579320549781,0.0678928771362959,0.0195817604239984,0.0105501204695401
"Gm3555",0.0277657073254825,0.0106118874695753,0,0,0.00413899795297763
"Gm29667",0,0,0.00493872204203016,0.00395401573568424,0.00554313159973208
"Gm3608",0,0.0542001690426679,0.116998670846797,0.0136556653367578,0.0287432931354995
"Pign",0.0968957192330085,0.083839622652025,0.0802895985628386,0.0570679741075061,0.0857434859322666
"Gm20302",0,0.0118299833660229,0.015462598489975,0.0139734405303678,0.00386339998150051
"Relch",0.200654948993905,0.263193642277951,0.371675910718883,0.227376301687272,0.198076755517898
"Gm37566",0,0.0113183420818111,0,0.00279919407552424,0.00237499579521005
"Gm7160",0.0693479866826315,0.0166142284295425,0.0341805543841294,0,0.00681533537175837
"Zcchc2",0.0810453208533716,0.0702847196799212,0.0689334744635202,0.0166795378724234,0.0297500617360203
"Phlpp1",0,0.0797856121020646,0.0310694133587538,0.0169231453318691,0.00240343973745299
"Bcl2",0.081815647115543,1.67138187575285,0.462347665284926,0.158320472674514,0.307853426159456
"D630008O14Rik",0,0.0663664171956925,0,0.00894405785592748,0.0379841599876965
"Kdsr",0.118147002339555,0.155872045339993,0.20525389548025,0.101635297690748,0.206511438636029
"Vps4b",0.647298682189508,0.966903273600893,0.819201297895533,0.654256681688732,0.833608399227006
"Serpinb7",0.04325249078655,0,0.0196497838085997,0.0166881759599192,0.023235570403398
"Dsel",0,0.0178687266802544,0.0246090108849784,0.00477741751055143,0.0193695991674179
"Tsn",1.5754310022119,2.09377962494245,1.75144310733078,1.75527596902784,1.34464840954901
"Nifk",0.202681136408887,0.36034274753435,0.200088165642848,0.374389654158599,0.311674018441525
"Clasp1",0.326958684508746,0.252174684839715,0.272569189647986,0.122000796607747,0.103754208326193
"2900060B14Rik",0.0287661495658933,0.0192594624066491,0.0265695995522538,0.04056813834964,0.180510879675293
"Tfcp2l1",0,0.0146976055843436,0.0415318196198111,0,0.000522816711374673
"Ralb",0.108231623946676,0.0836823567193751,0.0813064156637484,0.127179701595027,0.0951510194261668
"Tmem185b",0.19419181995148,0.254432627756079,0.266863986433283,0.0831484799560637,0.212081257041139
"Epb41l5",0.0730425077426836,0,0,0.00514282249906757,0.00979901087543386
"Ptpn4",0.113716541425319,0.10522289507929,0.0358079668059423,0.0862718083147359,0.0423627022862293
"Tmem177",0.103441043564047,0.0996161777038407,0.0542212674666193,0.111272704868736,0.0707643172949355
"Tmem37",0,0.00389622341395558,0,0,0.0183178914602221
"Dbi",0.947500052659984,1.53436804596972,1.08460891589842,3.34292393374614,2.26291333272237
"3110009E18Rik",0.0983101016809913,0.190168698761101,0.0390346535616251,0.0225841604194903,0.0344819421958562
"Insig2",0.368568100011502,0.547130979672402,0.598038495094141,0.360727811902215,0.556219974472878
"Gm37174",0,0,0,0,0.0066011567099482
"Ccdc93",0.320641670211693,0.197668171379876,0.247381993196089,0.12759054156125,0.172499756200186
"Ddx18",0.844323780647816,1.23960098392698,1.28275657955678,0.7251796277617,0.795343053880927
"Dpp10",0,0.0164322344159069,0.02447006190265,0,0.00598931794851762
"Actr3",6.38569955855666,7.42737364124634,8.56545620185507,3.17128806465157,2.34998181846687
"Slc35f5",0,0.122551917881199,0.14469352012431,0.0870756104458388,0.190445783783471
"Mgat5",0.0447372084204832,0.110234969079354,0.25396303263925,0.0285310130236543,0.00936455257122998
"Gm37510",0,0.0117843916340605,0,0.00317778062910756,0
"Gm8451",0.0227826444932485,0,0,0.00477741751055143,0.00174453807529552
"Tmem163",0.957255835876079,0.324234652659121,0.0471090267499586,0.205805938783352,0.379209189549047
"2900009J06Rik",0,0,0,0,0.00546247138497169
"Ccnt2",0.518115449131842,0.676835351875884,0.683996816128446,0.211143302362497,0.404963801478812
"Rab3gap1",0.307351986902572,0.441397089224006,0.447787569448205,0.295352480582526,0.352394633736945
"Zranb3",0,0.0888048319710975,0.0128787051172719,0.218675687592643,0.0309342259725626
"Gm38248",0,0,0,0.0289648648956663,0.00176025039503736
"Rpl28-ps1",0,0.0135136600451734,0.0549931650853377,0.0216657768560871,0.0329391838888209
"R3hdm1",0.233672358332766,0.510386233828034,0.541093503109891,0.457518203744103,0.341978833079423
"Gm37407",0,0,0,0.0027227945955824,0.0108678635470997
"Ubxn4",1.25896497910591,1.57650392132095,1.93981043288195,5.41875003301432,7.83283567339241
"Mcm6",0.0888832728756183,0.310979412175622,0.188938478606163,1.84429736227173,0.131997905744433
"Dars",0.752522787756174,0.707242093997969,0.767651831159456,0.779463756769592,0.801985282513679
"Cxcr4",0.268058351545949,0.330696260033357,0.588369559632579,0.457269632890996,0.259540456114556
"Gm15675",0.0375944541764526,0.0629279396571088,0.0694167633205652,0.00440147289831022,0.00561040574829229
"Cd55",1.44034255537301,1.60965230002984,1.03893836825904,0.250476383808716,1.03922593703901
"Pfkfb2",0,0.0340759048857707,0,0.0236884912983045,0.0134803755347704
"Yod1",0,0.0339140736033375,0.0449517125396992,0.0572674448831443,0.0429233734498822
"Gm15848",0.181779610718069,0.304577597273385,0.100375559572003,0,0.0118312933235858
"Pigr",0.0277657073254825,0.105979142136668,0,0,0.00105513060291077
"Fcmr",10.5725582748821,34.5311886530549,7.35815427313217,0.653020231362408,1.95397185463933
"Il10",0,0,0,0.0357731235673723,0.00375599483125514
"Mapkapk2",0.063381303215727,0.175098414902967,0.183265191820858,0.228206808956385,0.273308944262171
"Gm37084",0,0,0,0.00475998902885775,0.00985781207159312
"Dyrk3",0.0196834302411585,0.081294627493209,0,0.196832826815351,0.234669190546602
"Eif2d",0.415067131805373,0.242362298960709,0.516552355692314,0.47464285905755,0.525578340253144
"Rassf5",0.84696030479547,0.439833186521508,0.638700192936846,0.142040687805539,0.290410992024486
"Ikbke",0,0.0886434489001385,0.205623880079007,0.00683784312619298,0.0803687217063126
"Srgap2",0.135962983351626,0.314025587535109,0.45798252912398,0.109477311278752,0.114094997159533
"Gm37954",0,0.020593748265286,0.0353822434650684,0.00486067244827336,0.00304272383471518
"Fam72a",0,0.0102746750418573,0.0728731605088667,0.0546461088624062,0.0159319391397511
"Ctse",0.519739463720756,0.766354989555743,0.799901981314538,2.5919675738575,4.31776413143856
"Pm20d1",0,0,0,0,0.00437343794869735
"Slc41a1",0.111406854746574,0.148604682707859,0.173891816710711,0.183694163961965,0.111809704006378
"Rab29",0.546609959745938,0.289199101302252,0.237626594490613,0.262901458480497,0.136569944384954
"Nucks1",0.527375098432422,0.774272839426141,0.700183491759534,2.09418744046958,0.549564888385947
"Elk4",0.598808299580072,0.308614100049479,0.357301028239751,0.204641434834964,0.324177442377106
"Mfsd4a",0,0.0121086811491153,0.0847092057964401,0.12925205761184,0.168265062152601
"Gm37120",0,0,0,0.0187143583784026,0.0154224663121633
"Cdk18",0,0.00212986241947082,0,0.00354589988246177,0.0205038136157541
"Nuak2",0.675700986973709,0.318899894969116,0.290746928657294,0.0186821414360276,0.0206353166610154
"F730311O21Rik",0.321436776343093,0.0729252638859683,0.153360451444793,0,0.00788348369438613
"Dstyk",0.0682325472383976,0.0976169681015904,0.0341844260062551,0.0119521528264025,0.0171506447961681
"6030442K20Rik",0,0.0480139533507291,0,0.00663239795271545,0.00606466003472464
"Rbbp5",0.211187421907798,0.108469306397196,0.067470252290192,0.112143713866993,0.0957629624811562
"Tmem81",0,0.00514852107370265,0.0566204230027383,0.00679808821524399,0.00200162553489175
"Cntn2",0.0267831383632201,0.00879117368672076,0,0.00622203392880471,0.00388470056096259
"Mdm4",0.749148827849882,1.33464320941109,1.31542655030906,0.673293079405912,0.958666373737488
"Gm29257",0.049742809986763,0.0666459206955107,0.0505180656516491,0.003537056575489,0.020273140224086
"Pik3c2b",0.230599998528371,0.135579775982754,0.370708017413341,0.0216863894880166,0.0152018591428492
"Gm26616",0,0,0,0.0128398352197337,0.00664209715480814
"Ppp1r15b",0.553835687833057,0.278550047829088,0.444714306202394,0.386202991034127,0.57229952433608
"Snrpe",4.28795835838749,4.24071503599612,3.45513099993059,7.18280180804965,2.16035644966652
"Zc3h11a",0.227463513579838,0.329252195207815,0.300063481959098,0.26120152632216,0.297447163354197
"Gm38394",0.0814294706545899,0.120895689092433,0.068495024114874,0.208506406726505,0.230241063838451
